Date,Open,High,Low,Close,Adj Close,Volume
2020-04-23,779.5999755859375,787.5999755859375,757.7999877929688,786.0,738.8370971679688,1888305
2020-04-24,779.4000244140625,790.0,768.0,785.0,737.8971557617188,1867020
2020-04-27,804.0,813.4000244140625,793.0,794.2000122070312,746.5451049804688,1396742
2020-04-28,793.7999877929688,847.4000244140625,793.7999877929688,841.0,790.536865234375,1860642
2020-04-29,849.2000122070312,902.2000122070312,840.7999877929688,902.2000122070312,848.064697265625,2918171
2020-04-30,903.0,903.0,849.7789916992188,851.4000244140625,800.3128662109375,5455751
2020-05-01,836.4000244140625,838.3900146484375,792.2000122070312,811.7999877929688,763.0889892578125,2315685
2020-05-04,801.7999877929688,830.5999755859375,782.0,829.2000122070312,779.4449462890625,2351312
2020-05-05,840.4000244140625,854.7999877929688,829.2000122070312,835.7999877929688,785.6488647460938,1749867
2020-05-06,820.2000122070312,849.4000244140625,820.2000122070312,834.7999877929688,784.7088623046875,2808074
2020-05-07,815.0,853.4000244140625,809.5999755859375,849.2000122070312,817.8385620117188,2365221
2020-05-11,842.2000122070312,861.6400146484375,833.2000122070312,846.4000244140625,815.1419067382812,2101529
2020-05-12,843.4000244140625,864.4000244140625,842.2000122070312,853.2000122070312,821.6907958984375,2095360
2020-05-13,843.2000122070312,844.5999755859375,821.0,826.2000122070312,795.6879272460938,1795686
2020-05-14,813.5999755859375,822.4000244140625,772.0,795.0,765.6401977539062,1715427
2020-05-15,801.2000122070312,814.541015625,796.2000122070312,797.7999877929688,768.3367309570312,1130433
2020-05-18,811.7999877929688,829.4000244140625,809.4000244140625,825.0,794.5322265625,1240907
2020-05-19,837.0,845.2000122070312,824.7999877929688,835.7999877929688,804.933349609375,1730183
2020-05-20,828.7999877929688,839.4000244140625,818.4000244140625,835.0,804.1629028320312,1318925
2020-05-21,827.5999755859375,848.4000244140625,825.0800170898438,836.0,805.1259765625,3585190
2020-05-22,826.4000244140625,844.2000122070312,814.2000122070312,834.0,803.1998901367188,1432314
2020-05-26,859.0,877.0,842.4000244140625,877.0,844.6118774414062,1777445
2020-05-27,897.5999755859375,961.5999755859375,885.2000122070312,950.0,914.9158935546875,5023988
2020-05-28,957.7999877929688,967.5999755859375,941.7999877929688,949.0,913.9528198242188,2137987
2020-05-29,939.0,950.0,918.7999877929688,918.7999877929688,884.8681030273438,3332567
2020-06-01,924.4000244140625,944.7999877929688,914.2000122070312,937.2000122070312,902.588623046875,1261181
2020-06-02,942.7999877929688,958.4000244140625,939.7999877929688,958.4000244140625,923.0057373046875,1629911
2020-06-03,972.7999877929688,988.4000244140625,959.7999877929688,982.5999755859375,946.3119506835938,2182258
2020-06-04,976.7999877929688,988.7999877929688,968.0,986.0,949.58642578125,2049863
2020-06-05,1000.0,1009.0,984.1320190429688,1006.5,969.329345703125,2199890
2020-06-08,998.5999755859375,1022.0,992.0,1005.5,968.3662719726562,1853887
2020-06-09,1009.5,1009.5,960.0,967.2000122070312,931.480712890625,1970412
2020-06-10,965.7999877929688,993.5999755859375,958.4000244140625,964.4000244140625,928.7841186523438,1559149
2020-06-11,941.2000122070312,951.3839721679688,914.7999877929688,914.7999877929688,881.015869140625,1575672
2020-06-12,898.5999755859375,944.4000244140625,894.0,926.5999755859375,892.3800659179688,1157755
2020-06-15,897.0349731445312,969.9180297851562,897.8250122070312,927.2000122070312,892.9579467773438,1593645
2020-06-16,955.2000122070312,968.4000244140625,937.4000244140625,946.7999877929688,911.8340454101562,2016753
2020-06-17,952.0,958.2000122070312,931.5999755859375,935.5999755859375,901.0477294921875,1404971
2020-06-18,931.4000244140625,946.7999877929688,926.0,934.7999877929688,900.2772827148438,1018526
2020-06-19,941.4000244140625,950.9630126953125,934.0,940.0,905.2852172851562,3509701
2020-06-22,929.7999877929688,954.4000244140625,927.7999877929688,940.2000122070312,905.4778442382812,1463626
