Date,Open,High,Low,Close,Adj Close,Volume
2020-04-23,232.6999969482422,239.3000030517578,232.10000610351562,238.0,220.7908172607422,27429190
2020-04-24,233.60000610351562,236.99899291992188,227.4010009765625,230.39999389648438,213.74034118652344,21666620
2020-04-27,236.39999389648438,242.60000610351562,235.1999969482422,238.8000030517578,221.53297424316406,26848274
2020-04-28,240.10000610351562,252.10000610351562,240.10000610351562,249.5,231.4592742919922,21549839
2020-04-29,249.8000030517578,259.8999938964844,248.39999389648438,259.70001220703125,240.92173767089844,18272934
2020-04-30,262.1000061035156,265.3909912109375,240.0,241.8000030517578,224.3160400390625,24944236
2020-05-01,236.0,239.89999389648438,234.0,237.5,220.32696533203125,8510725
2020-05-04,235.0,235.89999389648438,226.9980010986328,228.89999389648438,212.34881591796875,29197443
2020-05-05,232.1999969482422,237.3000030517578,229.97000122070312,234.8000030517578,217.82220458984375,13996626
2020-05-06,235.6999969482422,243.60000610351562,233.6199951171875,239.1999969482422,221.90403747558594,27398180
2020-05-07,240.10000610351562,247.6999969482422,239.3000030517578,247.3000030517578,229.41835021972656,15315471
2020-05-11,250.1999969482422,251.6999969482422,237.1999969482422,242.1999969482422,224.68711853027344,13105294
2020-05-12,241.39999389648438,249.3000030517578,240.1999969482422,245.0,227.28465270996094,12919412
2020-05-13,241.39999389648438,243.1999969482422,234.8000030517578,235.39999389648438,218.37879943847656,13302141
2020-05-14,232.39999389648438,234.80099487304688,220.8000030517578,231.60000610351562,214.8535919189453,18577802
2020-05-15,234.39999389648438,238.60000610351562,225.6999969482422,229.1999969482422,212.62710571289062,13722983
2020-05-18,233.8000030517578,242.10000610351562,232.17999267578125,241.10000610351562,223.66665649414062,11040897
2020-05-19,245.1999969482422,248.5,235.3000030517578,239.5,222.18234252929688,12265832
2020-05-20,238.39999389648438,240.5,231.6999969482422,239.0,221.718505859375,10847656
2020-05-21,243.39999389648438,244.5,235.60000610351562,237.0,219.8631134033203,16031309
2020-05-22,233.8000030517578,239.5,229.60000610351562,236.10000610351562,219.0281982421875,17969707
2020-05-26,243.6999969482422,249.6999969482422,241.5,248.39999389648438,230.4387969970703,16417334
2020-05-27,250.8000030517578,267.70001220703125,249.39199829101562,262.6000061035156,243.61204528808594,28633923
2020-05-28,265.3999938964844,271.79998779296875,259.9700012207031,261.8999938964844,242.962646484375,15119104
2020-05-29,257.1000061035156,262.0,245.60000610351562,247.6999969482422,229.78941345214844,29099989
2020-06-01,251.89999389648438,256.8999938964844,249.89999389648438,253.10000610351562,234.79896545410156,10105440
2020-06-02,255.60000610351562,262.20001220703125,253.10000610351562,260.8999938964844,242.0349578857422,12146053
2020-06-03,265.6000061035156,280.3999938964844,263.20001220703125,278.8999938964844,258.7334289550781,22644924
2020-06-04,277.20001220703125,283.3999938964844,272.5400085449219,281.20001220703125,260.86712646484375,20251504
2020-06-05,290.0,298.82000732421875,287.54400634765625,296.29998779296875,274.8752746582031,21327150
2020-06-08,294.29998779296875,303.197998046875,292.114990234375,296.79998779296875,275.339111328125,28109567
2020-06-09,295.29998779296875,295.79998779296875,285.13299560546875,290.1000061035156,269.12359619140625,19519816
